,Date,Over,Over category,BattingOrder,WicketsInHand,Non Striker,Bowler,Bowler Type,3Yr_Econ_Avg,3Yr_Wickets_Total,Status,Opposition,Venue,Runs,CumulativeRunsForBowler
107,2017-04-23,2.2,Power Play,4,6,CH Gayle,NM Coulter-Nile,Right-arm fast,7.3,20.0,Not Out,Kolkata Knight Riders,Kolkata,4,4
108,2017-04-23,2.3,Power Play,4,6,CH Gayle,NM Coulter-Nile,Right-arm fast,7.3,20.0,caught,Kolkata Knight Riders,Kolkata,0,8
112,2017-04-27,6.1,Middle Overs (6-10),3,5,KM Jadhav,RA Jadeja,Left-arm orthodox,7.873,38.0,Not Out,Gujarat Lions,Bangalore,1,125
113,2017-04-27,6.5,Middle Overs (6-10),3,5,KM Jadhav,RA Jadeja,Left-arm orthodox,7.873,38.0,Not Out,Gujarat Lions,Bangalore,1,128
116,2017-04-27,8.2,Middle Overs (6-10),3,5,KM Jadhav,RA Jadeja,Left-arm orthodox,7.873,38.0,Not Out,Gujarat Lions,Bangalore,0,131
117,2017-04-27,8.3,Middle Overs (6-10),3,5,KM Jadhav,RA Jadeja,Left-arm orthodox,7.873,38.0,Not Out,Gujarat Lions,Bangalore,0,134
122,2017-04-29,3.1,Power Play,3,7,V Kohli,JD Unadkat,Left-arm fast-medium,11.663,9.0,Not Out,Rising Pune Supergiants,Pune,0,18
123,2017-04-29,3.2,Power Play,3,7,V Kohli,JD Unadkat,Left-arm fast-medium,11.663,9.0,Not Out,Rising Pune Supergiants,Pune,0,21
124,2017-04-29,3.3,Power Play,3,7,V Kohli,JD Unadkat,Left-arm fast-medium,11.663,9.0,Not Out,Rising Pune Supergiants,Pune,1,24
125,2017-04-29,3.5,Power Play,3,7,V Kohli,JD Unadkat,Left-arm fast-medium,11.663,9.0,Not Out,Rising Pune Supergiants,Pune,0,27
146,2017-05-01,9.2,Middle Overs (6-10),4,6,TM Head,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,0,25
147,2017-05-01,9.3,Middle Overs (6-10),4,6,TM Head,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,0,29
148,2017-05-01,9.4,Middle Overs (6-10),4,6,TM Head,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,1,33
149,2017-05-01,9.6,Middle Overs (6-10),4,6,TM Head,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,1,37
152,2017-05-01,11.1,Middle Overs (10-16),4,5,KM Jadhav,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,1,41
153,2017-05-01,11.4,Middle Overs (10-16),4,5,KM Jadhav,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,1,45
154,2017-05-01,11.6,Middle Overs (10-16),4,5,KM Jadhav,KV Sharma,Right-arm legbreak,8.737,25.0,Not Out,Mumbai Indians,Mumbai,1,49
157,2017-05-05,2.6,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,Not Out,Punjab Kings,Bangalore,0,61
158,2017-05-05,4.1,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,Not Out,Punjab Kings,Bangalore,0,65
159,2017-05-05,4.2,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,Not Out,Punjab Kings,Bangalore,4,69
160,2017-05-05,4.3,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,Not Out,Punjab Kings,Bangalore,0,73
161,2017-05-05,4.4,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,Not Out,Punjab Kings,Bangalore,6,77
162,2017-05-05,4.5,Power Play,4,6,Mandeep Singh,Sandeep Sharma,Right-arm fast-medium,7.71,46.0,caught,Punjab Kings,Bangalore,0,81
163,2017-05-07,2.6,Power Play,4,6,Mandeep Singh,UT Yadav,Right-arm fast,8.747,31.0,Not Out,Kolkata Knight Riders,Bangalore,0,81
168,2017-05-07,4.2,Power Play,4,6,Mandeep Singh,SP Narine,Right-arm offbreak,6.917,39.0,Not Out,Kolkata Knight Riders,Bangalore,0,20
169,2017-05-07,4.3,Power Play,4,6,Mandeep Singh,SP Narine,Right-arm offbreak,6.917,39.0,Not Out,Kolkata Knight Riders,Bangalore,4,24
170,2017-05-07,4.4,Power Play,4,6,Mandeep Singh,SP Narine,Right-arm offbreak,6.917,39.0,bowled,Kolkata Knight Riders,Bangalore,0,28
171,2018-04-08,8.3,Middle Overs (6-10),4,6,V Kohli,SP Narine,Right-arm offbreak,7.127,28.0,Not Out,Kolkata Knight Riders,Kolkata,1,32
172,2018-04-08,8.6,Middle Overs (6-10),4,6,V Kohli,SP Narine,Right-arm offbreak,7.127,28.0,Not Out,Kolkata Knight Riders,Kolkata,1,36
177,2018-04-08,10.2,Middle Overs (10-16),4,6,V Kohli,SP Narine,Right-arm offbreak,7.127,28.0,Not Out,Kolkata Knight Riders,Kolkata,0,40
178,2018-04-08,10.3,Middle Overs (10-16),4,6,V Kohli,SP Narine,Right-arm offbreak,7.127,28.0,Not Out,Kolkata Knight Riders,Kolkata,6,44
179,2018-04-08,10.4,Middle Overs (10-16),4,6,V Kohli,SP Narine,Right-arm offbreak,7.127,28.0,Not Out,Kolkata Knight Riders,Kolkata,1,48
180,2018-04-08,11.1,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,0,4
181,2018-04-08,11.2,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,4,8
182,2018-04-08,11.3,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,6,12
183,2018-04-08,11.4,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,0,16
184,2018-04-08,11.5,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,0,20
185,2018-04-08,11.6,Middle Overs (10-16),4,6,V Kohli,MG Johnson,Left-arm fast,8.683,18.0,Not Out,Kolkata Knight Riders,Kolkata,0,24
186,2018-04-08,12.2,Middle Overs (10-16),4,6,V Kohli,PP Chawla,Right-arm legbreak,8.117,28.0,Not Out,Kolkata Knight Riders,Kolkata,1,179
187,2018-04-08,12.6,Middle Overs (10-16),4,6,V Kohli,PP Chawla,Right-arm legbreak,8.117,28.0,Not Out,Kolkata Knight Riders,Kolkata,1,183
200,2018-04-13,7.1,Middle Overs (6-10),4,6,Q de Kock,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,6,49
201,2018-04-13,7.2,Middle Overs (6-10),4,6,Q de Kock,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,1,53
202,2018-04-13,7.5,Middle Overs (6-10),4,6,Q de Kock,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,0,57
203,2018-04-13,7.6,Middle Overs (6-10),4,6,Q de Kock,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,4,61
204,2018-04-13,8.3,Middle Overs (6-10),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,0,19
205,2018-04-13,8.4,Middle Overs (6-10),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,2,23
206,2018-04-13,8.5,Middle Overs (6-10),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,0,27
207,2018-04-13,8.6,Middle Overs (6-10),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,0,31
209,2018-04-13,10.1,Middle Overs (10-16),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,1,35
210,2018-04-13,10.6,Middle Overs (10-16),4,6,Q de Kock,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,0,39
212,2018-04-13,12.2,Middle Overs (10-16),4,4,Mandeep Singh,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,1,43
213,2018-04-13,12.4,Middle Overs (10-16),4,4,Mandeep Singh,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,1,47
214,2018-04-13,12.6,Middle Overs (10-16),4,4,Mandeep Singh,AR Patel,Left-arm orthodox,8.017,41.0,Not Out,Punjab Kings,Bengaluru,0,51
218,2018-04-13,14.1,Middle Overs (10-16),4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,2,65
219,2018-04-13,14.2,Middle Overs (10-16),4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,1,69
220,2018-04-13,14.5,Middle Overs (10-16),4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,4,73
221,2018-04-13,14.6,Middle Overs (10-16),4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,1,77
229,2018-04-13,17.2,Death Overs,4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,6,81
230,2018-04-13,17.3,Death Overs,4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,2,85
231,2018-04-13,17.4,Death Overs,4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,1,89
232,2018-04-13,17.6,Death Overs,4,4,Mandeep Singh,MM Sharma,Right-arm fast-medium,8.597,40.0,Not Out,Punjab Kings,Bengaluru,1,93
245,2018-04-15,11.1,Middle Overs (10-16),4,5,Mandeep Singh,JD Unadkat,Left-arm fast-medium,11.117,24.0,Not Out,Rajasthan Royals,Bengaluru,1,31
246,2018-04-15,11.3,Middle Overs (10-16),4,5,Mandeep Singh,JD Unadkat,Left-arm fast-medium,11.117,24.0,Not Out,Rajasthan Royals,Bengaluru,1,35
247,2018-04-15,11.5,Middle Overs (10-16),4,5,Mandeep Singh,JD Unadkat,Left-arm fast-medium,11.117,24.0,Not Out,Rajasthan Royals,Bengaluru,4,39
248,2018-04-15,11.6,Middle Overs (10-16),4,5,Mandeep Singh,JD Unadkat,Left-arm fast-medium,11.117,24.0,Not Out,Rajasthan Royals,Bengaluru,1,43
252,2018-04-17,4.2,Power Play,3,7,V Kohli,MJ McClenaghan,Left-arm fast-medium,8.587,54.0,Not Out,Mumbai Indians,Mumbai,1,3
253,2018-04-17,4.4,Power Play,3,7,V Kohli,MJ McClenaghan,Left-arm fast-medium,8.587,54.0,caught,Mumbai Indians,Mumbai,0,6
254,2018-04-21,4.4,Power Play,4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,0,4
255,2018-04-21,4.5,Power Play,4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,4,8
256,2018-04-21,4.6,Power Play,4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,4,12
257,2018-04-21,6.1,Middle Overs (6-10),4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,1,16
258,2018-04-21,6.4,Middle Overs (6-10),4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,4,20
259,2018-04-21,6.5,Middle Overs (6-10),4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,4,24
260,2018-04-21,6.6,Middle Overs (6-10),4,6,V Kohli,S Nadeem,Left-arm orthodox,7.09,8.0,Not Out,Delhi Capitals,Bengaluru,4,28
261,2018-04-21,7.3,Middle Overs (6-10),4,6,V Kohli,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,1,4
262,2018-04-21,7.5,Middle Overs (6-10),4,6,V Kohli,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,1,8
263,2018-04-21,8.2,Middle Overs (6-10),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,1,4
264,2018-04-21,8.4,Middle Overs (6-10),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,0,8
265,2018-04-21,8.6,Middle Overs (6-10),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,1,12
270,2018-04-21,10.2,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,4,16
271,2018-04-21,10.3,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,2,20
272,2018-04-21,10.4,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,1,24
276,2018-04-21,12.1,Middle Overs (10-16),4,5,CJ Anderson,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,6,28
277,2018-04-21,12.2,Middle Overs (10-16),4,5,CJ Anderson,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,4,32
278,2018-04-21,12.3,Middle Overs (10-16),4,5,CJ Anderson,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,1,36
279,2018-04-21,12.5,Middle Overs (10-16),4,5,CJ Anderson,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,0,40
280,2018-04-21,12.6,Middle Overs (10-16),4,5,CJ Anderson,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Bengaluru,6,44
284,2018-04-21,14.2,Middle Overs (10-16),4,5,CJ Anderson,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,0,12
285,2018-04-21,14.3,Middle Overs (10-16),4,5,CJ Anderson,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,6,16
286,2018-04-21,14.4,Middle Overs (10-16),4,5,CJ Anderson,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,4,20
287,2018-04-21,14.5,Middle Overs (10-16),4,5,CJ Anderson,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,0,24
288,2018-04-21,14.6,Middle Overs (10-16),4,5,CJ Anderson,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,1,28
289,2018-04-21,15.4,Middle Overs (10-16),4,5,CJ Anderson,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Bengaluru,1,4
290,2018-04-21,16.4,Death Overs,4,4,Mandeep Singh,CH Morris,Right-arm fast-medium,7.38,38.0,Not Out,Delhi Capitals,Bengaluru,1,32
291,2018-04-21,17.3,Death Overs,4,4,Mandeep Singh,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Bengaluru,1,8
292,2018-04-21,17.5,Death Overs,4,4,Mandeep Singh,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Bengaluru,4,12
293,2018-04-21,17.6,Death Overs,4,4,Mandeep Singh,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Bengaluru,4,16
298,2018-04-25,5.2,Power Play,3,7,Q de Kock,Harbhajan Singh,Right-arm offbreak,7.433,35.0,Not Out,Chennai Super Kings,Bengaluru,6,210
299,2018-04-25,5.3,Power Play,3,7,Q de Kock,Harbhajan Singh,Right-arm offbreak,7.433,35.0,Not Out,Chennai Super Kings,Bengaluru,0,213
300,2018-04-25,5.4,Power Play,3,7,Q de Kock,Harbhajan Singh,Right-arm offbreak,7.433,35.0,Not Out,Chennai Super Kings,Bengaluru,6,216
301,2018-04-25,5.5,Power Play,3,7,Q de Kock,Harbhajan Singh,Right-arm offbreak,7.433,35.0,Not Out,Chennai Super Kings,Bengaluru,4,219
302,2018-04-25,5.6,Power Play,3,7,Q de Kock,Harbhajan Singh,Right-arm offbreak,7.433,35.0,Not Out,Chennai Super Kings,Bengaluru,0,222
303,2018-04-25,6.3,Middle Overs (6-10),3,7,Q de Kock,RA Jadeja,Left-arm orthodox,8.217,24.0,Not Out,Chennai Super Kings,Bengaluru,6,137
304,2018-04-25,6.4,Middle Overs (6-10),3,7,Q de Kock,RA Jadeja,Left-arm orthodox,8.217,24.0,Not Out,Chennai Super Kings,Bengaluru,1,140
305,2018-04-25,7.5,Middle Overs (6-10),3,7,Q de Kock,SR Watson,Right-arm fast-medium,8.993,31.0,Not Out,Chennai Super Kings,Bengaluru,1,151
306,2018-04-25,8.3,Middle Overs (6-10),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,1,27
307,2018-04-25,8.6,Middle Overs (6-10),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,2,30
309,2018-04-25,10.1,Middle Overs (10-16),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,4,33
310,2018-04-25,10.2,Middle Overs (10-16),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,0,36
311,2018-04-25,10.3,Middle Overs (10-16),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,6,39
312,2018-04-25,10.4,Middle Overs (10-16),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,6,42
313,2018-04-25,10.5,Middle Overs (10-16),3,7,Q de Kock,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,1,45
314,2018-04-25,11.1,Middle Overs (10-16),3,7,Q de Kock,SR Watson,Right-arm fast-medium,8.993,31.0,Not Out,Chennai Super Kings,Bengaluru,0,154
315,2018-04-25,11.2,Middle Overs (10-16),3,7,Q de Kock,SR Watson,Right-arm fast-medium,8.993,31.0,Not Out,Chennai Super Kings,Bengaluru,1,157
316,2018-04-25,11.5,Middle Overs (10-16),3,7,Q de Kock,SR Watson,Right-arm fast-medium,8.993,31.0,Not Out,Chennai Super Kings,Bengaluru,1,160
322,2018-04-25,14.1,Middle Overs (10-16),3,6,CJ Anderson,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,1,48
323,2018-04-25,14.3,Middle Overs (10-16),3,6,CJ Anderson,Imran Tahir,Right-arm legbreak,8.437,38.0,Not Out,Chennai Super Kings,Bengaluru,1,51
324,2018-04-25,14.5,Middle Overs (10-16),3,6,CJ Anderson,Imran Tahir,Right-arm legbreak,8.437,38.0,caught,Chennai Super Kings,Bengaluru,0,54
325,2018-05-05,6.2,Middle Overs (6-10),4,6,PA Patel,RA Jadeja,Left-arm orthodox,8.217,24.0,Not Out,Chennai Super Kings,Pune,1,144
326,2018-05-05,6.5,Middle Overs (6-10),4,6,PA Patel,RA Jadeja,Left-arm orthodox,8.217,24.0,Not Out,Chennai Super Kings,Pune,0,148
327,2018-05-05,6.6,Middle Overs (6-10),4,6,PA Patel,RA Jadeja,Left-arm orthodox,8.217,24.0,Not Out,Chennai Super Kings,Pune,0,152
328,2018-05-05,7.3,Middle Overs (6-10),4,6,PA Patel,Harbhajan Singh,Right-arm offbreak,7.433,35.0,stumped,Chennai Super Kings,Pune,0,226
329,2018-05-07,7.2,Middle Overs (6-10),4,6,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Hyderabad,1,85
330,2018-05-07,7.4,Middle Overs (6-10),4,6,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Hyderabad,1,89
331,2018-05-07,7.6,Middle Overs (6-10),4,6,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Hyderabad,0,93
334,2018-05-07,9.1,Middle Overs (6-10),4,6,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Hyderabad,1,4
335,2018-05-07,9.3,Middle Overs (6-10),4,6,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Hyderabad,1,8
340,2018-05-12,4.1,Power Play,4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,0,48
341,2018-05-12,4.2,Power Play,4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,0,52
342,2018-05-12,4.3,Power Play,4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,4,56
343,2018-05-12,4.4,Power Play,4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,1,60
344,2018-05-12,5.2,Power Play,4,6,V Kohli,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,1,20
345,2018-05-12,5.6,Power Play,4,6,V Kohli,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,4,24
348,2018-05-12,7.1,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,1,63
349,2018-05-12,7.3,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,1,67
350,2018-05-12,7.5,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,6,71
351,2018-05-12,7.6,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,0,75
353,2018-05-12,9.2,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,1,79
354,2018-05-12,9.5,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,0,83
355,2018-05-12,9.6,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,6,87
356,2018-05-12,9.7,Middle Overs (6-10),4,6,V Kohli,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,0,91
357,2018-05-12,10.4,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,4,64
358,2018-05-12,10.5,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,1,68
363,2018-05-12,12.3,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,0,72
364,2018-05-12,12.4,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,4,76
365,2018-05-12,12.5,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,6,80
366,2018-05-12,12.6,Middle Overs (10-16),4,6,V Kohli,HV Patel,Right-arm fast-medium,9.577,21.0,Not Out,Delhi Capitals,Delhi,2,84
367,2018-05-12,13.5,Middle Overs (10-16),4,5,Mandeep Singh,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,1,95
368,2018-05-12,15.1,Middle Overs (10-16),4,5,Mandeep Singh,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,1,99
369,2018-05-12,15.6,Middle Overs (10-16),4,5,Mandeep Singh,A Mishra,Right-arm legbreak,8.003,32.0,Not Out,Delhi Capitals,Delhi,2,103
370,2018-05-12,16.3,Death Overs,4,4,SN Khan,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,1,28
371,2018-05-12,16.5,Death Overs,4,4,SN Khan,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,1,32
372,2018-05-12,18.2,Death Overs,4,3,C de Grandhomme,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,6,36
373,2018-05-12,18.3,Death Overs,4,3,C de Grandhomme,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,1,40
374,2018-05-12,18.6,Death Overs,4,3,C de Grandhomme,TA Boult,Left-arm fast-medium,9.077,15.0,Not Out,Delhi Capitals,Delhi,6,44
375,2018-05-17,1.1,Power Play,3,7,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Bengaluru,4,11
376,2018-05-17,1.2,Power Play,3,7,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Bengaluru,4,14
377,2018-05-17,1.3,Power Play,3,7,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Bengaluru,0,17
378,2018-05-17,1.4,Power Play,3,7,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Bengaluru,1,20
379,2018-05-17,1.6,Power Play,3,7,V Kohli,Shakib Al Hasan,Left-arm orthodox,8.98,9.0,Not Out,Sunrisers Hyderabad,Bengaluru,1,23
380,2018-05-17,2.1,Power Play,3,7,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Bengaluru,4,96
381,2018-05-17,2.2,Power Play,3,7,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Bengaluru,4,99
382,2018-05-17,2.3,Power Play,3,7,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Bengaluru,0,102
383,2018-05-17,2.4,Power Play,3,7,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Bengaluru,0,105
384,2018-05-17,2.5,Power Play,3,7,V Kohli,Sandeep Sharma,Right-arm fast-medium,7.537,45.0,Not Out,Sunrisers Hyderabad,Bengaluru,1,108
